randomization,CR1,CR2,CR3,deval,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_trial_practice.keys,phase,correct,trials_practice_with_late.thisRepN,trials_practice_with_late.thisTrialN,trials_practice_with_late.thisN,trials_practice_with_late.thisIndex,trials_practice_with_late.ran,stimulus_practice,mapping_practice,key_resp_trial_practice.rt,trials_practice_exposure.thisRepN,trials_practice_exposure.thisTrialN,trials_practice_exposure.thisN,trials_practice_exposure.thisIndex,trials_practice_exposure.ran,duration_image_practice,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials_practice.ran,repeat,total_correct,trials_outer_practice.thisRepN,trials_outer_practice.thisTrialN,trials_outer_practice.thisN,trials_outer_practice.thisIndex,trials_outer_practice.ran,trials_exposure_training.thisRepN,trials_exposure_training.thisTrialN,trials_exposure_training.thisN,trials_exposure_training.thisIndex,trials_exposure_training.ran,stimulus_training,mapping_training,key_resp_trial_training.keys,condition_new_t,trials_training_1.thisRepN,trials_training_1.thisTrialN,trials_training_1.thisN,trials_training_1.thisIndex,trials_training_1.ran,key_resp_trial_training.rt,devaluated_image,trials_repeat_deval.thisRepN,trials_repeat_deval.thisTrialN,trials_repeat_deval.thisN,trials_repeat_deval.thisIndex,trials_repeat_deval.ran,condition_new_t2,trials_training2.thisRepN,trials_training2.thisTrialN,trials_training2.thisN,trials_training2.thisIndex,trials_training2.ran,slider.response,slider.rt,loop_rating.thisRepN,loop_rating.thisTrialN,loop_rating.thisN,loop_rating.thisIndex,loop_rating.ran,rating_stimulus,rating_condition,key_resp_trial.keys,key_resp_trial.rt,condition_new,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_1.ran,stimulus,mapping,trials_repeat_deval_2.thisRepN,trials_repeat_deval_2.thisTrialN,trials_repeat_deval_2.thisN,trials_repeat_deval_2.thisIndex,trials_repeat_deval_2.ran,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,slider_exp_rating.response,slider_exp_rating.rt,trials_exp_rating.thisRepN,trials_exp_rating.thisTrialN,trials_exp_rating.thisN,trials_exp_rating.thisIndex,trials_exp_rating.ran,urge_stim,slider_urge_rating.response,slider_urge_rating.rt,slider_urge_sup_rating.response,slider_urge_sup_rating.rt
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,23,23,28,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,24,24,26,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,25,25,19,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.3838,m,0,26,26,4,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.386,m,0,27,27,21,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.3009,m,0,28,28,20,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,29,29,25,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,2.7083,0,0,0,2,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1.7635,0,1,1,0,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.4737,0,2,2,1,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0,0,0,22,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.5326,m,0,1,1,8,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.434,x,0,2,2,24,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.438,x,0,3,3,10,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.3993,m,0,4,4,12,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,5,5,28,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.3828,x,0,6,6,13,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.4208,x,0,7,7,6,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,8,8,1,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.3339,x,0,9,9,11,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.4508,m,0,10,10,14,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.4246,x,0,11,11,17,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,12,12,9,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,13,13,19,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,14,14,5,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,15,15,7,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,16,16,2,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.5507,m,0,17,17,4,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.3658,m,0,18,18,21,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,19,19,26,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,20,20,25,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.4892,m,0,21,21,16,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.3823,x,0,22,22,18,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.2824,m,0,23,23,27,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.5522,x,0,24,24,15,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.299,m,0,25,25,20,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.3735,m,0,26,26,29,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.3544,m,0,27,27,3,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.3751,x,0,28,28,23,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,29,29,0,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,2.4342,0,0,0,0,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.9442,0,1,1,1,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1.5405,0,2,2,2,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.3192,x,0,0,0,24,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.5007,x,0,1,1,23,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.3341,m,0,2,2,4,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,3,3,7,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.3749,m,0,4,4,27,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,5,5,28,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.4491,m,0,6,6,16,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.3736,m,0,7,7,21,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.3041,m,0,8,8,12,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,9,9,1,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,10,10,25,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.4064,x,0,11,11,18,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.3993,x,0,12,12,11,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,13,13,26,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,14,14,2,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.3992,x,0,15,15,22,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,16,16,9,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,17,17,5,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.4007,x,0,18,18,13,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,19,19,0,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.422,m,0,20,20,20,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.4157,x,0,21,21,15,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.4543,m,0,22,22,8,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.3588,m,0,23,23,14,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,24,24,19,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.3413,x,0,25,25,17,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.3528,m,0,26,26,29,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.399,x,0,27,27,6,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A4,2024-01-25_12h54.58.436,AHT_money_legacy,2022.2.3,Win32,60.24096386,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.3384,m,0,28,28,3,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
