randomization,CR1,CR2,CR3,deval,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_trial_practice.keys,key_resp_trial_practice.rt,phase,correct,trials_practice_with_late.thisRepN,trials_practice_with_late.thisTrialN,trials_practice_with_late.thisN,trials_practice_with_late.thisIndex,trials_practice_with_late.ran,stimulus_practice,mapping_practice,trials_practice_exposure.thisRepN,trials_practice_exposure.thisTrialN,trials_practice_exposure.thisN,trials_practice_exposure.thisIndex,trials_practice_exposure.ran,duration_image_practice,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials_practice.ran,repeat,total_correct,trials_outer_practice.thisRepN,trials_outer_practice.thisTrialN,trials_outer_practice.thisN,trials_outer_practice.thisIndex,trials_outer_practice.ran,trials_exposure_training.thisRepN,trials_exposure_training.thisTrialN,trials_exposure_training.thisN,trials_exposure_training.thisIndex,trials_exposure_training.ran,stimulus_training,mapping_training,key_resp_trial_training.keys,condition_new_t,trials_training_1.thisRepN,trials_training_1.thisTrialN,trials_training_1.thisN,trials_training_1.thisIndex,trials_training_1.ran,key_resp_trial_training.rt,devaluated_image,trials_repeat_deval.thisRepN,trials_repeat_deval.thisTrialN,trials_repeat_deval.thisN,trials_repeat_deval.thisIndex,trials_repeat_deval.ran,condition_new_t2,trials_training2.thisRepN,trials_training2.thisTrialN,trials_training2.thisN,trials_training2.thisIndex,trials_training2.ran,slider.response,slider.rt,loop_rating.thisRepN,loop_rating.thisTrialN,loop_rating.thisN,loop_rating.thisIndex,loop_rating.ran,rating_stimulus,rating_condition,key_resp_trial.keys,key_resp_trial.rt,condition_new,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_1.ran,stimulus,mapping,trials_repeat_deval_2.thisRepN,trials_repeat_deval_2.thisTrialN,trials_repeat_deval_2.thisN,trials_repeat_deval_2.thisIndex,trials_repeat_deval_2.ran,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,slider_exp_rating.response,slider_exp_rating.rt,trials_exp_rating.thisRepN,trials_exp_rating.thisTrialN,trials_exp_rating.thisN,trials_exp_rating.thisIndex,trials_exp_rating.ran,urge_stim,slider_urge_rating.response,slider_urge_rating.rt,slider_urge_sup_rating.response,slider_urge_sup_rating.rt
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,4,4,17,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,5,5,23,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,6,6,18,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.5047,x,0,7,7,4,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,8,8,11,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.4553,m,0,9,9,7,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.5312,m,0,10,10,1,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.437,x,0,11,11,27,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.6085,m,0,12,12,5,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,13,13,15,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.5427,x,0,14,14,21,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.5038,x,0,15,15,20,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.4824,m,0,16,16,28,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.5058,m,0,17,17,19,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.4175,m,0,18,18,0,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.3845,m,0,19,19,2,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.5561,x,0,20,20,14,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.5011,m,0,21,21,9,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.5146,x,0,22,22,3,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,23,23,10,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.5024,x,0,24,24,8,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,25,25,24,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.4994,x,0,26,26,16,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,27,27,22,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.5172,m,0,28,28,25,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.4491,x,0,29,29,12,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,2.1004,0,0,0,0,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1.3089,0,1,1,1,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.3353,0,2,2,2,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.7032,x,0,0,0,21,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.3997,x,0,1,1,20,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.4827,m,0,2,2,26,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.466,x,0,3,3,29,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,4,4,15,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,5,5,17,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.5711,x,0,6,6,12,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,7,7,6,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.5841,x,0,8,8,3,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.5081,x,0,9,9,4,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.3571,m,0,10,10,25,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.3657,x,0,11,11,27,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.5488,m,0,12,12,9,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.5157,x,0,13,13,14,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,14,14,11,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.4841,m,0,15,15,2,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,16,16,13,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.4827,x,0,17,17,16,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.4586,m,0,18,18,7,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,19,19,10,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,20,20,18,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.5547,m,0,21,21,19,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,22,22,22,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,23,23,23,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,24,24,24,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.5325,m,0,25,25,28,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.5659,m,0,26,26,0,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.5662,x,0,27,27,8,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.5509,m,0,28,28,1,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.4181,m,0,29,29,5,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,resources/Set2A.jpg,CR1,,,,,,0,0,0,27,1,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,,,,,,resources/Set2C.jpg,CR3,,,,,,0,1,1,13,1,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.356,m,,,,,,resources/Set2B.jpg,CR2,,,,,,0,2,2,28,1,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,,,,,,resources/Set2C.jpg,CR3,,,,,,0,3,3,15,1,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.4067,m,,,,,,resources/Set2B.jpg,CR2,,,,,,0,4,4,7,1,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.6231,m,,,,,,resources/Set2B.jpg,CR2,,,,,,0,5,5,9,1,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task_after_deval,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0.3053,x,,,,,,resources/Set2A.jpg,CR1,,,,,,0,6,6,20,1,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,,,,,,resources/Set2C.jpg,CR3,,,,,,0,7,7,10,1,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,,,,,,resources/Set2C.jpg,CR3,,,,,,0,8,8,17,1,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task_after_deval,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0.3421,x,,,,,,resources/Set2A.jpg,CR1,,,,,,0,9,9,29,1,,,,,,,,,,,,
,,,,,AHT_A3,2024-01-23_12h52.32.310,AHT_money_legacy,2022.2.3,Win32,60.60606061,,,real_task_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,resources/Set2A.jpg,CR1,,,,,,0,10,10,14,1,,,,,,,,,,,,
